updated_at,year,month,day,from,to,value
18.03.2022 08:15:00,2020,9,,FR,PL,6.0
18.03.2022 08:15:00,2020,10,,FR,PL,7.0
18.03.2022 08:15:00,2020,11,,FR,PL,12.0
18.03.2022 08:15:00,2020,12,,FR,PL,22.0
18.03.2022 08:15:00,2021,1,,FR,PL,20.0
18.03.2022 08:15:00,2021,2,,FR,PL,8.0
18.03.2022 08:15:00,2021,3,,FR,PL,14.0
18.03.2022 08:15:00,2021,4,,FR,PL,23.0
18.03.2022 08:15:00,2021,5,,FR,PL,24.0
18.03.2022 08:15:00,2021,6,,FR,PL,30.0
18.03.2022 08:15:00,2021,7,,FR,PL,30.0
18.03.2022 08:15:00,2021,8,,FR,PL,18.0
18.03.2022 08:15:00,2021,9,,FR,PL,20.0
18.03.2022 08:15:00,2021,10,,FR,PL,27.0
18.03.2022 08:15:00,2021,11,,FR,PL,37.0
18.03.2022 08:15:00,2021,12,,FR,PL,35.0
18.03.2022 08:15:00,2022,1,,FR,IT,53.0
18.03.2022 08:15:00,2022,2,,FR,IT,37.0
18.03.2022 08:15:00,2022,3,,FR,IT,34.0
18.03.2022 08:15:00,2020,1,,FR,IT,32.0
18.03.2022 08:15:00,2020,2,,FR,IT,13.0
18.03.2022 08:15:00,2020,3,,FR,IT,14.0
18.03.2022 08:15:00,2020,4,,FR,IT,18.0
18.03.2022 08:15:00,2020,5,,FR,IT,8.0
18.03.2022 08:15:00,2020,6,,FR,IT,6.0
18.03.2022 08:15:00,2020,7,,FR,IT,6.0
18.03.2022 08:15:00,2020,8,,FR,IT,8.0
18.03.2022 08:15:00,2020,9,,FR,IT,13.0
18.03.2022 08:15:00,2020,10,,FR,IT,16.0
18.03.2022 08:15:00,2020,11,,FR,IT,17.0
18.03.2022 08:15:00,2020,12,,FR,IT,32.0
18.03.2022 08:15:00,2021,1,,FR,IT,31.0
18.03.2022 08:15:00,2021,2,,FR,IT,16.0
18.03.2022 08:15:00,2021,3,,FR,IT,21.0
18.03.2022 08:15:00,2021,4,,FR,IT,27.0
18.03.2022 08:15:00,2021,5,,FR,IT,36.0
18.03.2022 08:15:00,2021,6,,FR,IT,36.0
18.03.2022 08:15:00,2021,7,,FR,IT,40.0
18.03.2022 08:15:00,2021,8,,FR,IT,38.0
18.03.2022 08:15:00,2021,9,,FR,IT,52.0
18.03.2022 08:15:00,2021,10,,FR,IT,52.0
18.03.2022 08:15:00,2021,11,,FR,IT,54.0
18.03.2022 08:15:00,2021,12,,FR,IT,51.0
18.03.2022 08:15:00,2022,1,,FR,BE,43.0
18.03.2022 08:15:00,2022,2,,FR,BE,28.0
18.03.2022 08:15:00,2022,3,,FR,BE,28.0
18.03.2022 08:15:00,2020,1,,FR,BE,19.0
18.03.2022 08:15:00,2020,2,,FR,BE,6.0
18.03.2022 08:15:00,2020,3,,FR,BE,15.0
18.03.2022 08:15:00,2020,4,,FR,BE,17.0
18.03.2022 08:15:00,2020,5,,FR,BE,9.0
18.03.2022 08:15:00,2020,6,,FR,BE,8.0
18.03.2022 08:15:00,2020,7,,FR,BE,7.0
18.03.2022 08:15:00,2020,8,,FR,BE,9.0
18.03.2022 08:15:00,2020,9,,FR,BE,11.0
18.03.2022 08:15:00,2020,10,,FR,BE,15.0
18.03.2022 08:15:00,2020,11,,FR,BE,24.0
18.03.2022 08:15:00,2020,12,,FR,BE,41.0
18.03.2022 08:15:00,2021,1,,FR,BE,29.0
18.03.2022 08:15:00,2021,2,,FR,BE,17.0
18.03.2022 08:15:00,2021,3,,FR,BE,22.0
18.03.2022 08:15:00,2021,4,,FR,BE,30.0
18.03.2022 08:15:00,2021,5,,FR,BE,47.0
18.03.2022 08:15:00,2021,6,,FR,BE,44.0
18.03.2022 08:15:00,2021,7,,FR,BE,37.0
18.03.2022 08:15:00,2021,8,,FR,BE,31.0
18.03.2022 08:15:00,2021,9,,FR,BE,37.0
18.03.2022 08:15:00,2021,10,,FR,BE,40.0
18.03.2022 08:15:00,2021,11,,FR,BE,51.0
18.03.2022 08:15:00,2021,12,,FR,BE,49.0
18.03.2022 08:15:00,2022,1,,FR,ES,31.0
18.03.2022 08:15:00,2022,2,,FR,ES,14.0
18.03.2022 08:15:00,2022,3,,FR,ES,14.0
18.03.2022 08:15:00,2020,1,,FR,ES,17.0
18.03.2022 08:15:00,2020,2,,FR,ES,7.0
18.03.2022 08:15:00,2020,3,,FR,ES,6.0
18.03.2022 08:15:00,2020,4,,FR,ES,3.0
18.03.2022 08:15:00,2020,5,,FR,ES,0.0
18.03.2022 08:15:00,2020,6,,FR,ES,3.0
18.03.2022 08:15:00,2020,7,,FR,ES,7.0
18.03.2022 08:15:00,2020,8,,FR,ES,10.0
18.03.2022 08:15:00,2020,9,,FR,ES,24.0
18.03.2022 08:15:00,2020,10,,FR,ES,24.0
18.03.2022 08:15:00,2020,11,,FR,ES,15.0
18.03.2022 08:15:00,2020,12,,FR,ES,23.0
18.03.2022 08:15:00,2021,1,,FR,ES,22.0
18.03.2022 08:15:00,2021,2,,FR,ES,6.0
18.03.2022 08:15:00,2021,3,,FR,ES,10.0
18.03.2022 08:15:00,2021,4,,FR,ES,15.0
18.03.2022 08:15:00,2021,5,,FR,ES,23.0
18.03.2022 08:15:00,2021,6,,FR,ES,20.0
18.03.2022 08:15:00,2021,7,,FR,ES,34.0
18.03.2022 08:15:00,2021,8,,FR,ES,36.0
18.03.2022 08:15:00,2021,9,,FR,ES,51.0
18.03.2022 08:15:00,2021,10,,FR,ES,50.0
18.03.2022 08:15:00,2021,11,,FR,ES,42.0
18.03.2022 08:15:00,2021,12,,FR,ES,42.0
18.03.2022 08:15:00,2022,1,,NL,DE,79.0
18.03.2022 08:15:00,2022,2,,NL,DE,66.0
18.03.2022 08:15:00,2022,3,,NL,DE,68.0
18.03.2022 08:15:00,2020,1,,NL,DE,68.0
18.03.2022 08:15:00,2020,2,,NL,DE,40.0
18.03.2022 08:15:00,2020,3,,NL,DE,54.0
18.03.2022 08:15:00,2020,4,,NL,DE,35.0
18.03.2022 08:15:00,2020,5,,NL,DE,37.0
18.03.2022 08:15:00,2020,6,,NL,DE,31.0
18.03.2022 08:15:00,2020,7,,NL,DE,34.0
18.03.2022 08:15:00,2020,8,,NL,DE,41.0
18.03.2022 08:15:00,2020,9,,NL,DE,65.0
18.03.2022 08:15:00,2020,10,,NL,DE,66.0
18.03.2022 08:15:00,2020,11,,NL,DE,46.0
18.03.2022 08:15:00,2020,12,,NL,DE,61.0
18.03.2022 08:15:00,2021,1,,NL,DE,66.0
18.03.2022 08:15:00,2021,2,,NL,DE,51.0
18.03.2022 08:15:00,2021,3,,NL,DE,72.0
18.03.2022 08:15:00,2021,4,,NL,DE,81.0
18.03.2022 08:15:00,2021,5,,NL,DE,86.0
18.03.2022 08:15:00,2021,6,,NL,DE,80.0
18.03.2022 08:15:00,2021,7,,NL,DE,81.0
18.03.2022 08:15:00,2021,8,,NL,DE,73.0
18.03.2022 08:15:00,2021,9,,NL,DE,85.0
18.03.2022 08:15:00,2021,10,,NL,DE,80.0
18.03.2022 08:15:00,2021,11,,NL,DE,80.0
18.03.2022 08:15:00,2021,12,,NL,DE,80.0
18.03.2022 08:15:00,2022,1,,NL,AT,38.0
18.03.2022 08:15:00,2022,2,,NL,AT,20.0
18.03.2022 08:15:00,2022,3,,NL,AT,23.0
18.03.2022 08:15:00,2020,1,,NL,AT,27.0
18.03.2022 08:15:00,2020,2,,NL,AT,9.0
18.03.2022 08:15:00,2020,3,,NL,AT,15.0
18.03.2022 08:15:00,2020,4,,NL,AT,3.0
18.03.2022 08:15:00,2020,5,,NL,AT,5.0
18.03.2022 08:15:00,2020,6,,NL,AT,5.0
18.03.2022 08:15:00,2020,7,,NL,AT,6.0
18.03.2022 08:15:00,2020,8,,NL,AT,10.0
18.03.2022 08:15:00,2020,9,,NL,AT,20.0
18.03.2022 08:15:00,2020,10,,NL,AT,20.0
18.03.2022 08:15:00,2020,11,,NL,AT,9.0
18.03.2022 08:15:00,2020,12,,NL,AT,13.0
18.03.2022 08:15:00,2021,1,,NL,AT,26.0
18.03.2022 08:15:00,2021,2,,NL,AT,11.0
18.03.2022 08:15:00,2021,3,,NL,AT,21.0
18.03.2022 08:15:00,2021,4,,NL,AT,25.0
18.03.2022 08:15:00,2021,5,,NL,AT,37.0
18.03.2022 08:15:00,2021,6,,NL,AT,26.0
18.03.2022 08:15:00,2021,7,,NL,AT,26.0
18.03.2022 08:15:00,2021,8,,NL,AT,26.0
18.03.2022 08:15:00,2021,9,,NL,AT,42.0
18.03.2022 08:15:00,2021,10,,NL,AT,31.0
18.03.2022 08:15:00,2021,11,,NL,AT,28.0
18.03.2022 08:15:00,2021,12,,NL,AT,32.0
18.03.2022 08:15:00,2022,1,,NL,FR,63.0
18.03.2022 08:15:00,2022,2,,NL,FR,50.0
18.03.2022 08:15:00,2022,3,,NL,FR,56.0
18.03.2022 08:15:00,2020,1,,NL,FR,56.0
18.03.2022 08:15:00,2020,2,,NL,FR,44.0
18.03.2022 08:15:00,2020,3,,NL,FR,36.0
18.03.2022 08:15:00,2020,4,,NL,FR,7.0
18.03.2022 08:15:00,2020,5,,NL,FR,21.0
18.03.2022 08:15:00,2020,6,,NL,FR,35.0
18.03.2022 08:15:00,2020,7,,NL,FR,49.0
18.03.2022 08:15:00,2020,8,,NL,FR,39.0
18.03.2022 08:15:00,2020,9,,NL,FR,72.0
18.03.2022 08:15:00,2020,10,,NL,FR,67.0
18.03.2022 08:15:00,2020,11,,NL,FR,45.0
18.03.2022 08:15:00,2020,12,,NL,FR,48.0
18.03.2022 08:15:00,2021,1,,NL,FR,63.0
18.03.2022 08:15:00,2021,2,,NL,FR,45.0
18.03.2022 08:15:00,2021,3,,NL,FR,57.0
18.03.2022 08:15:00,2021,4,,NL,FR,58.0
18.03.2022 08:15:00,2021,5,,NL,FR,72.0
18.03.2022 08:15:00,2021,6,,NL,FR,68.0
18.03.2022 08:15:00,2021,7,,NL,FR,69.0
18.03.2022 08:15:00,2021,8,,NL,FR,62.0
18.03.2022 08:15:00,2021,9,,NL,FR,82.0
18.03.2022 08:15:00,2021,10,,NL,FR,73.0
18.03.2022 08:15:00,2021,11,,NL,FR,68.0
18.03.2022 08:15:00,2021,12,,NL,FR,64.0
18.03.2022 08:15:00,2022,1,,NL,NL,24.0
18.03.2022 08:15:00,2022,2,,NL,NL,12.0
18.03.2022 08:15:00,2022,3,,NL,NL,22.0
18.03.2022 08:15:00,2020,1,,NL,NL,26.0
18.03.2022 08:15:00,2020,2,,NL,NL,15.0
18.03.2022 08:15:00,2020,3,,NL,NL,19.0
18.03.2022 08:15:00,2020,4,,NL,NL,8.0
18.03.2022 08:15:00,2020,5,,NL,NL,17.0
18.03.2022 08:15:00,2020,6,,NL,NL,16.0
18.03.2022 08:15:00,2020,7,,NL,NL,17.0
18.03.2022 08:15:00,2020,8,,NL,NL,22.0
18.03.2022 08:15:00,2020,9,,NL,NL,36.0
18.03.2022 08:15:00,2020,10,,NL,NL,36.0
18.03.2022 08:15:00,2020,11,,NL,NL,26.0
18.03.2022 08:15:00,2020,12,,NL,NL,34.0
18.03.2022 08:15:00,2021,1,,NL,NL,27.0
18.03.2022 08:15:00,2021,2,,NL,NL,21.0
18.03.2022 08:15:00,2021,3,,NL,NL,32.0
18.03.2022 08:15:00,2021,4,,NL,NL,42.0
18.03.2022 08:15:00,2021,5,,NL,NL,60.0
18.03.2022 08:15:00,2021,6,,NL,NL,48.0
18.03.2022 08:15:00,2021,7,,NL,NL,47.0
18.03.2022 08:15:00,2021,8,,NL,NL,49.0
18.03.2022 08:15:00,2021,9,,NL,NL,59.0
18.03.2022 08:15:00,2021,10,,NL,NL,46.0
18.03.2022 08:15:00,2021,11,,NL,NL,41.0
18.03.2022 08:15:00,2021,12,,NL,NL,39.0
18.03.2022 08:15:00,2022,1,,NL,CZ,39.0
18.03.2022 08:15:00,2022,2,,NL,CZ,25.0
18.03.2022 08:15:00,2022,3,,NL,CZ,18.0
18.03.2022 08:15:00,2020,1,,NL,CZ,30.0
18.03.2022 08:15:00,2020,2,,NL,CZ,10.0
18.03.2022 08:15:00,2020,3,,NL,CZ,20.0
18.03.2022 08:15:00,2020,4,,NL,CZ,5.0
18.03.2022 08:15:00,2020,5,,NL,CZ,4.0
18.03.2022 08:15:00,2020,6,,NL,CZ,3.0
18.03.2022 08:15:00,2020,7,,NL,CZ,4.0
18.03.2022 08:15:00,2020,8,,NL,CZ,8.0
18.03.2022 08:15:00,2020,9,,NL,CZ,17.0
18.03.2022 08:15:00,2020,10,,NL,CZ,14.0
18.03.2022 08:15:00,2020,11,,NL,CZ,7.0
18.03.2022 08:15:00,2020,12,,NL,CZ,14.0
18.03.2022 08:15:00,2021,1,,NL,CZ,22.0
18.03.2022 08:15:00,2021,2,,NL,CZ,10.0
18.03.2022 08:15:00,2021,3,,NL,CZ,23.0
18.03.2022 08:15:00,2021,4,,NL,CZ,26.0
18.03.2022 08:15:00,2021,5,,NL,CZ,30.0
18.03.2022 08:15:00,2021,6,,NL,CZ,27.0
18.03.2022 08:15:00,2021,7,,NL,CZ,27.0
18.03.2022 08:15:00,2021,8,,NL,CZ,24.0
18.03.2022 08:15:00,2021,9,,NL,CZ,36.0
18.03.2022 08:15:00,2021,10,,NL,CZ,26.0
18.03.2022 08:15:00,2021,11,,NL,CZ,30.0
18.03.2022 08:15:00,2021,12,,NL,CZ,33.0
18.03.2022 08:15:00,2022,1,,NL,CH,24.0
18.03.2022 08:15:00,2022,2,,NL,CH,9.0
18.03.2022 08:15:00,2022,3,,NL,CH,12.0
18.03.2022 08:15:00,2020,1,,NL,CH,10.0
18.03.2022 08:15:00,2020,2,,NL,CH,4.0
18.03.2022 08:15:00,2020,3,,NL,CH,4.0
18.03.2022 08:15:00,2020,4,,NL,CH,0.0
18.03.2022 08:15:00,2020,5,,NL,CH,3.0
18.03.2022 08:15:00,2020,6,,NL,CH,4.0
18.03.2022 08:15:00,2020,7,,NL,CH,3.0
18.03.2022 08:15:00,2020,8,,NL,CH,5.0
18.03.2022 08:15:00,2020,9,,NL,CH,15.0
18.03.2022 08:15:00,2020,10,,NL,CH,12.0
18.03.2022 08:15:00,2020,11,,NL,CH,7.0
18.03.2022 08:15:00,2020,12,,NL,CH,9.0
18.03.2022 08:15:00,2021,1,,NL,CH,17.0
18.03.2022 08:15:00,2021,2,,NL,CH,7.0
18.03.2022 08:15:00,2021,3,,NL,CH,12.0
18.03.2022 08:15:00,2021,4,,NL,CH,19.0
18.03.2022 08:15:00,2021,5,,NL,CH,25.0
18.03.2022 08:15:00,2021,6,,NL,CH,20.0
18.03.2022 08:15:00,2021,7,,NL,CH,13.0
18.03.2022 08:15:00,2021,8,,NL,CH,15.0
18.03.2022 08:15:00,2021,9,,NL,CH,35.0
18.03.2022 08:15:00,2021,10,,NL,CH,26.0
18.03.2022 08:15:00,2021,11,,NL,CH,28.0
18.03.2022 08:15:00,2021,12,,NL,CH,29.0
18.03.2022 08:15:00,2022,1,,NL,PL,51.0
18.03.2022 08:15:00,2022,2,,NL,PL,27.0
18.03.2022 08:15:00,2022,3,,NL,PL,16.0
18.03.2022 08:15:00,2020,1,,NL,PL,44.0
18.03.2022 08:15:00,2020,2,,NL,PL,14.0
18.03.2022 08:15:00,2020,3,,NL,PL,33.0
18.03.2022 08:15:00,2020,4,,NL,PL,10.0
18.03.2022 08:15:00,2020,5,,NL,PL,6.0
18.03.2022 08:15:00,2020,6,,NL,PL,6.0
18.03.2022 08:15:00,2020,7,,NL,PL,8.0
18.03.2022 08:15:00,2020,8,,NL,PL,11.0
18.03.2022 08:15:00,2020,9,,NL,PL,21.0
18.03.2022 08:15:00,2020,10,,NL,PL,22.0
18.03.2022 08:15:00,2020,11,,NL,PL,13.0
18.03.2022 08:15:00,2020,12,,NL,PL,25.0
18.03.2022 08:15:00,2021,1,,NL,PL,32.0
18.03.2022 08:15:00,2021,2,,NL,PL,17.0
18.03.2022 08:15:00,2021,3,,NL,PL,28.0
18.03.2022 08:15:00,2021,4,,NL,PL,39.0
18.03.2022 08:15:00,2021,5,,NL,PL,43.0
18.03.2022 08:15:00,2021,6,,NL,PL,34.0
18.03.2022 08:15:00,2021,7,,NL,PL,36.0
18.03.2022 08:15:00,2021,8,,NL,PL,27.0
18.03.2022 08:15:00,2021,9,,NL,PL,40.0
18.03.2022 08:15:00,2021,10,,NL,PL,39.0
18.03.2022 08:15:00,2021,11,,NL,PL,45.0
18.03.2022 08:15:00,2021,12,,NL,PL,46.0
18.03.2022 08:15:00,2022,1,,NL,IT,45.0
18.03.2022 08:15:00,2022,2,,NL,IT,23.0
18.03.2022 08:15:00,2022,3,,NL,IT,26.0
18.03.2022 08:15:00,2020,1,,NL,IT,22.0
18.03.2022 08:15:00,2020,2,,NL,IT,8.0
18.03.2022 08:15:00,2020,3,,NL,IT,10.0
18.03.2022 08:15:00,2020,4,,NL,IT,3.0
18.03.2022 08:15:00,2020,5,,NL,IT,4.0
18.03.2022 08:15:00,2020,6,,NL,IT,6.0
18.03.2022 08:15:00,2020,7,,NL,IT,6.0
18.03.2022 08:15:00,2020,8,,NL,IT,11.0
18.03.2022 08:15:00,2020,9,,NL,IT,31.0
18.03.2022 08:15:00,2020,10,,NL,IT,25.0
18.03.2022 08:15:00,2020,11,,NL,IT,11.0
18.03.2022 08:15:00,2020,12,,NL,IT,19.0
18.03.2022 08:15:00,2021,1,,NL,IT,30.0
18.03.2022 08:15:00,2021,2,,NL,IT,13.0
18.03.2022 08:15:00,2021,3,,NL,IT,12.0
18.03.2022 08:15:00,2021,4,,NL,IT,16.0
18.03.2022 08:15:00,2021,5,,NL,IT,29.0
18.03.2022 08:15:00,2021,6,,NL,IT,28.0
18.03.2022 08:15:00,2021,7,,NL,IT,30.0
18.03.2022 08:15:00,2021,8,,NL,IT,31.0
18.03.2022 08:15:00,2021,9,,NL,IT,58.0
18.03.2022 08:15:00,2021,10,,NL,IT,38.0
18.03.2022 08:15:00,2021,11,,NL,IT,35.0
18.03.2022 08:15:00,2021,12,,NL,IT,43.0
18.03.2022 08:15:00,2022,1,,NL,BE,18.0
18.03.2022 08:15:00,2022,2,,NL,BE,11.0
18.03.2022 08:15:00,2022,3,,NL,BE,18.0
18.03.2022 08:15:00,2020,1,,NL,BE,30.0
18.03.2022 08:15:00,2020,2,,NL,BE,14.0
18.03.2022 08:15:00,2020,3,,NL,BE,14.0
18.03.2022 08:15:00,2020,4,,NL,BE,4.0
18.03.2022 08:15:00,2020,5,,NL,BE,11.0
18.03.2022 08:15:00,2020,6,,NL,BE,12.0
18.03.2022 08:15:00,2020,7,,NL,BE,13.0
18.03.2022 08:15:00,2020,8,,NL,BE,18.0
18.03.2022 08:15:00,2020,9,,NL,BE,38.0
18.03.2022 08:15:00,2020,10,,NL,BE,34.0
18.03.2022 08:15:00,2020,11,,NL,BE,20.0
18.03.2022 08:15:00,2020,12,,NL,BE,26.0
18.03.2022 08:15:00,2021,1,,NL,BE,32.0
18.03.2022 08:15:00,2021,2,,NL,BE,20.0
18.03.2022 08:15:00,2021,3,,NL,BE,28.0
18.03.2022 08:15:00,2021,4,,NL,BE,34.0
18.03.2022 08:15:00,2021,5,,NL,BE,51.0
18.03.2022 08:15:00,2021,6,,NL,BE,38.0
18.03.2022 08:15:00,2021,7,,NL,BE,38.0
18.03.2022 08:15:00,2021,8,,NL,BE,37.0
18.03.2022 08:15:00,2021,9,,NL,BE,54.0
18.03.2022 08:15:00,2021,10,,NL,BE,41.0
18.03.2022 08:15:00,2021,11,,NL,BE,34.0
18.03.2022 08:15:00,2021,12,,NL,BE,29.0
18.03.2022 08:15:00,2022,1,,NL,ES,20.0
18.03.2022 08:15:00,2022,2,,NL,ES,8.0
18.03.2022 08:15:00,2022,3,,NL,ES,10.0
18.03.2022 08:15:00,2020,1,,NL,ES,14.0
18.03.2022 08:15:00,2020,2,,NL,ES,9.0
18.03.2022 08:15:00,2020,3,,NL,ES,8.0
18.03.2022 08:15:00,2020,4,,NL,ES,0.0
18.03.2022 08:15:00,2020,5,,NL,ES,0.0
18.03.2022 08:15:00,2020,6,,NL,ES,8.0
18.03.2022 08:15:00,2020,7,,NL,ES,23.0
18.03.2022 08:15:00,2020,8,,NL,ES,18.0
18.03.2022 08:15:00,2020,9,,NL,ES,49.0
18.03.2022 08:15:00,2020,10,,NL,ES,36.0
18.03.2022 08:15:00,2020,11,,NL,ES,14.0
18.03.2022 08:15:00,2020,12,,NL,ES,14.0
18.03.2022 08:15:00,2021,1,,NL,ES,19.0
18.03.2022 08:15:00,2021,2,,NL,ES,7.0
18.03.2022 08:15:00,2021,3,,NL,ES,11.0
18.03.2022 08:15:00,2021,4,,NL,ES,20.0
18.03.2022 08:15:00,2021,5,,NL,ES,27.0
18.03.2022 08:15:00,2021,6,,NL,ES,19.0
18.03.2022 08:15:00,2021,7,,NL,ES,38.0
18.03.2022 08:15:00,2021,8,,NL,ES,36.0
18.03.2022 08:15:00,2021,9,,NL,ES,57.0
18.03.2022 08:15:00,2021,10,,NL,ES,38.0
18.03.2022 08:15:00,2021,11,,NL,ES,29.0
18.03.2022 08:15:00,2021,12,,NL,ES,25.0
18.03.2022 08:15:00,2022,1,,CZ,DE,77.0
18.03.2022 08:15:00,2022,2,,CZ,DE,73.0
18.03.2022 08:15:00,2022,3,,CZ,DE,78.0
18.03.2022 08:15:00,2020,1,,CZ,DE,44.0
18.03.2022 08:15:00,2020,2,,CZ,DE,45.0
18.03.2022 08:15:00,2020,3,,CZ,DE,35.0
18.03.2022 08:15:00,2020,4,,CZ,DE,18.0
18.03.2022 08:15:00,2020,5,,CZ,DE,24.0
18.03.2022 08:15:00,2020,6,,CZ,DE,55.0
18.03.2022 08:15:00,2020,7,,CZ,DE,70.0
18.03.2022 08:15:00,2020,8,,CZ,DE,67.0
18.03.2022 08:15:00,2020,9,,CZ,DE,84.0
18.03.2022 08:15:00,2020,10,,CZ,DE,85.0
18.03.2022 08:15:00,2020,11,,CZ,DE,85.0
18.03.2022 08:15:00,2020,12,,CZ,DE,70.0
18.03.2022 08:15:00,2021,1,,CZ,DE,70.0
18.03.2022 08:15:00,2021,2,,CZ,DE,85.0
18.03.2022 08:15:00,2021,3,,CZ,DE,81.0
18.03.2022 08:15:00,2021,4,,CZ,DE,78.0
18.03.2022 08:15:00,2021,5,,CZ,DE,75.0
18.03.2022 08:15:00,2021,6,,CZ,DE,73.0
18.03.2022 08:15:00,2021,7,,CZ,DE,82.0
18.03.2022 08:15:00,2021,8,,CZ,DE,69.0
18.03.2022 08:15:00,2021,9,,CZ,DE,82.0
18.03.2022 08:15:00,2021,10,,CZ,DE,84.0
18.03.2022 08:15:00,2021,11,,CZ,DE,86.0
18.03.2022 08:15:00,2021,12,,CZ,DE,76.0
18.03.2022 08:15:00,2022,1,,CZ,AT,60.0
18.03.2022 08:15:00,2022,2,,CZ,AT,50.0
18.03.2022 08:15:00,2022,3,,CZ,AT,68.0
18.03.2022 08:15:00,2020,1,,CZ,AT,21.0
18.03.2022 08:15:00,2020,2,,CZ,AT,28.0
18.03.2022 08:15:00,2020,3,,CZ,AT,24.0
18.03.2022 08:15:00,2020,4,,CZ,AT,6.0
18.03.2022 08:15:00,2020,5,,CZ,AT,15.0
18.03.2022 08:15:00,2020,6,,CZ,AT,38.0
18.03.2022 08:15:00,2020,7,,CZ,AT,47.0
18.03.2022 08:15:00,2020,8,,CZ,AT,36.0
18.03.2022 08:15:00,2020,9,,CZ,AT,62.0
18.03.2022 08:15:00,2020,10,,CZ,AT,68.0
18.03.2022 08:15:00,2020,11,,CZ,AT,56.0
18.03.2022 08:15:00,2020,12,,CZ,AT,40.0
18.03.2022 08:15:00,2021,1,,CZ,AT,45.0
18.03.2022 08:15:00,2021,2,,CZ,AT,56.0
18.03.2022 08:15:00,2021,3,,CZ,AT,49.0
18.03.2022 08:15:00,2021,4,,CZ,AT,53.0
18.03.2022 08:15:00,2021,5,,CZ,AT,52.0
18.03.2022 08:15:00,2021,6,,CZ,AT,45.0
18.03.2022 08:15:00,2021,7,,CZ,AT,56.0
18.03.2022 08:15:00,2021,8,,CZ,AT,48.0
18.03.2022 08:15:00,2021,9,,CZ,AT,65.0
18.03.2022 08:15:00,2021,10,,CZ,AT,70.0
18.03.2022 08:15:00,2021,11,,CZ,AT,75.0
18.03.2022 08:15:00,2021,12,,CZ,AT,61.0
18.03.2022 08:15:00,2022,1,,CZ,FR,42.0
18.03.2022 08:15:00,2022,2,,CZ,FR,32.0
18.03.2022 08:15:00,2022,3,,CZ,FR,38.0
18.03.2022 08:15:00,2020,1,,CZ,FR,21.0
18.03.2022 08:15:00,2020,2,,CZ,FR,18.0
18.03.2022 08:15:00,2020,3,,CZ,FR,12.0
18.03.2022 08:15:00,2020,4,,CZ,FR,2.0
18.03.2022 08:15:00,2020,5,,CZ,FR,5.0
18.03.2022 08:15:00,2020,6,,CZ,FR,24.0
18.03.2022 08:15:00,2020,7,,CZ,FR,39.0
18.03.2022 08:15:00,2020,8,,CZ,FR,28.0
18.03.2022 08:15:00,2020,9,,CZ,FR,56.0
18.03.2022 08:15:00,2020,10,,CZ,FR,55.0
18.03.2022 08:15:00,2020,11,,CZ,FR,43.0
18.03.2022 08:15:00,2020,12,,CZ,FR,35.0
18.03.2022 08:15:00,2021,1,,CZ,FR,35.0
18.03.2022 08:15:00,2021,2,,CZ,FR,45.0
18.03.2022 08:15:00,2021,3,,CZ,FR,38.0
18.03.2022 08:15:00,2021,4,,CZ,FR,41.0
18.03.2022 08:15:00,2021,5,,CZ,FR,40.0
18.03.2022 08:15:00,2021,6,,CZ,FR,33.0
18.03.2022 08:15:00,2021,7,,CZ,FR,49.0
18.03.2022 08:15:00,2021,8,,CZ,FR,34.0
18.03.2022 08:15:00,2021,9,,CZ,FR,58.0
18.03.2022 08:15:00,2021,10,,CZ,FR,54.0
18.03.2022 08:15:00,2021,11,,CZ,FR,53.0
18.03.2022 08:15:00,2021,12,,CZ,FR,50.0
18.03.2022 08:15:00,2022,1,,CZ,NL,23.0
18.03.2022 08:15:00,2022,2,,CZ,NL,14.0
18.03.2022 08:15:00,2022,3,,CZ,NL,21.0
18.03.2022 08:15:00,2020,1,,CZ,NL,5.0
18.03.2022 08:15:00,2020,2,,CZ,NL,4.0
18.03.2022 08:15:00,2020,3,,CZ,NL,3.0
18.03.2022 08:15:00,2020,4,,CZ,NL,0.0
18.03.2022 08:15:00,2020,5,,CZ,NL,2.0
18.03.2022 08:15:00,2020,6,,CZ,NL,12.0
18.03.2022 08:15:00,2020,7,,CZ,NL,15.0
18.03.2022 08:15:00,2020,8,,CZ,NL,13.0
18.03.2022 08:15:00,2020,9,,CZ,NL,32.0
18.03.2022 08:15:00,2020,10,,CZ,NL,32.0
18.03.2022 08:15:00,2020,11,,CZ,NL,32.0
18.03.2022 08:15:00,2020,12,,CZ,NL,26.0
18.03.2022 08:15:00,2021,1,,CZ,NL,20.0
18.03.2022 08:15:00,2021,2,,CZ,NL,31.0
18.03.2022 08:15:00,2021,3,,CZ,NL,23.0
18.03.2022 08:15:00,2021,4,,CZ,NL,23.0
18.03.2022 08:15:00,2021,5,,CZ,NL,21.0
18.03.2022 08:15:00,2021,6,,CZ,NL,19.0
18.03.2022 08:15:00,2021,7,,CZ,NL,30.0
18.03.2022 08:15:00,2021,8,,CZ,NL,18.0
18.03.2022 08:15:00,2021,9,,CZ,NL,34.0
18.03.2022 08:15:00,2021,10,,CZ,NL,35.0
18.03.2022 08:15:00,2021,11,,CZ,NL,37.0
18.03.2022 08:15:00,2021,12,,CZ,NL,34.0
18.03.2022 08:15:00,2022,1,,CZ,CZ,41.0
18.03.2022 08:15:00,2022,2,,CZ,CZ,29.0
